data_dir,N_way,K_shot,inner_lr,outer_lr,n_steps,meta_steps,task_mb_size,use_gpu,num_tasks,save_dir,method,neumann_steps,train_pre,test_pre,train_post,test_post,train_acc,val_acc
/home/adithi-samudrala/imaml_dev/omniglot/python,5,1,0.01,0.001,5,2000,16,True,20000,/home/adithi-samudrala/imaml_dev/examples/../results/reptile,reptile,3,2.3143881484866142,2.379690535366535,0.03358783118892461,1.8442968800663948,100.0,33.75
,,,,,,,,,,,,,2.576569266617298,2.327715665102005,0.03366067598108202,2.062841333448887,100.0,26.25
,,,,,,,,,,,,,2.2484770715236664,1.9624074697494507,0.035938497516326606,1.601259145885706,100.0,36.25
,,,,,,,,,,,,,2.165858194231987,1.938455305993557,0.029020011541433632,1.5907100141048431,100.0,33.75
,,,,,,,,,,,,,2.3432582318782806,2.131713330745697,0.029273764055687934,1.8648769669234753,100.0,26.25
,,,,,,,,,,,,,2.189366824924946,2.2487676590681076,0.030757269589230418,1.8969464153051376,100.0,27.5
,,,,,,,,,,,,,2.226401165127754,2.231239229440689,0.031389759737066925,1.8944416642189026,100.0,25.0
,,,,,,,,,,,,,2.024662531912327,2.2693465799093246,0.030663809506222606,1.9319268800318241,100.0,32.5
,,,,,,,,,,,,,2.0894278213381767,1.9229294806718826,0.027914797770790756,1.5652251802384853,100.0,40.0
,,,,,,,,,,,,,1.8658321350812912,2.3350571244955063,0.03105341037735343,1.9924762398004532,100.0,22.5
,,,,,,,,,,,,,2.211928553879261,2.1573564037680626,0.03158693644218147,1.8245306797325611,100.0,30.0
,,,,,,,,,,,,,2.0120567716658115,2.0736372619867325,0.03161070100031793,1.8275185227394104,100.0,30.0
,,,,,,,,,,,,,2.08173917979002,2.104003392159939,0.031975597026757896,1.896852932870388,100.0,30.0
,,,,,,,,,,,,,1.925050675868988,1.9878520295023918,0.026624422171153128,1.7037419378757477,100.0,23.75
,,,,,,,,,,,,,2.1314866468310356,1.8824554532766342,0.030481341993436217,1.6181310191750526,100.0,32.5
,,,,,,,,,,,,,2.0193243101239204,1.7630025297403336,0.031604916672222316,1.5735978595912457,100.0,40.0
,,,,,,,,,,,,,2.181903086602688,1.96446418389678,0.03355514840222895,1.7632492408156395,100.0,32.5
,,,,,,,,,,,,,2.1950854510068893,1.8856850266456604,0.032673455658368766,1.610294796526432,100.0,30.0
,,,,,,,,,,,,,2.0029287561774254,2.218649201095104,0.029721597849857062,1.8686207383871078,100.0,22.5
,,,,,,,,,,,,,2.099681943655014,2.0582020208239555,0.03553086589090526,1.7866218723356724,100.0,26.25
,,,,,,,,,,,,,1.8734157383441925,2.157890908420086,0.02972270827740431,1.9952982664108276,100.0,21.25
,,,,,,,,,,,,,2.0517102479934692,2.2740685045719147,0.031526893260888755,2.0345471128821373,100.0,23.75
,,,,,,,,,,,,,2.1885562539100647,1.9276377633213997,0.03222251939587295,1.661343839019537,100.0,33.75
,,,,,,,,,,,,,1.9300580471754074,2.1038674116134644,0.03386770701035857,1.8146224915981293,100.0,28.75
,,,,,,,,,,,,,2.0904467031359673,2.0686123073101044,0.03348739061038941,1.8954026103019714,100.0,23.75
,,,,,,,,,,,,,1.91183739900589,1.8226457834243774,0.029874857980757952,1.5451090559363365,100.0,33.75
,,,,,,,,,,,,,2.039803646504879,2.0688741579651833,0.030566010274924338,1.8528140932321548,100.0,27.5
,,,,,,,,,,,,,1.919428788125515,2.0828226506710052,0.03181124269030988,1.7475640550255775,100.0,33.75
,,,,,,,,,,,,,2.023267574608326,2.0640852451324463,0.03326282056514174,1.8896697908639908,100.0,26.25
,,,,,,,,,,,,,1.828784253448248,1.9735139459371567,0.033622592221945524,1.6959904804825783,100.0,31.25
,,,,,,,,,,,,,1.9791421666741371,2.043159782886505,0.028464477160014212,1.7227342873811722,100.0,33.75
,,,,,,,,,,,,,2.0067281872034073,2.1129776686429977,0.03262753668241203,1.8594624884426594,100.0,25.0
,,,,,,,,,,,,,2.125609777867794,2.084300771355629,0.033146393368951976,1.792629286646843,100.0,26.25
,,,,,,,,,,,,,2.0640710592269897,1.974568396806717,0.03239204251440242,1.6830007806420326,100.0,36.25
,,,,,,,,,,,,,2.0912507101893425,2.109056994318962,0.03579451481346041,1.882363721728325,100.0,22.5
,,,,,,,,,,,,,2.104946054518223,2.069957196712494,0.032919544726610184,1.7674904242157936,100.0,28.75
,,,,,,,,,,,,,2.040830872952938,1.8587221801280975,0.03331047168467194,1.63109340518713,100.0,38.75
,,,,,,,,,,,,,2.0269613564014435,2.0426396429538727,0.03656030190177262,1.7894776538014412,100.0,36.25
,,,,,,,,,,,,,2.021894007921219,2.2388829588890076,0.031838487135246396,1.9733063206076622,100.0,21.25
,,,,,,,,,,,,,1.973354198038578,1.9931535199284554,0.033157662372104824,1.6459663100540638,100.0,36.25
,,,,,,,,,,,,,2.1072705686092377,2.068624794483185,0.03291934682056308,1.9066856428980827,100.0,23.75
,,,,,,,,,,,,,1.9021961688995361,2.0565305948257446,0.03350264683831483,1.8983370959758759,100.0,28.75
,,,,,,,,,,,,,1.9716148898005486,1.9462670758366585,0.03398854623083025,1.6871278509497643,100.0,33.75
,,,,,,,,,,,,,2.0439280197024345,2.0065175220370293,0.029522219439968467,1.6821826286613941,100.0,32.5
,,,,,,,,,,,,,1.9406910613179207,2.07283815741539,0.029960602172650397,1.787235513329506,100.0,30.0
,,,,,,,,,,,,,1.845413900911808,2.203804761171341,0.033049243851564825,1.9386399984359741,100.0,31.25
,,,,,,,,,,,,,2.1408949866890907,1.9929947927594185,0.03318528225645423,1.762133426964283,100.0,23.75
,,,,,,,,,,,,,1.850606456398964,1.9559223279356956,0.030218848842196167,1.7660143412649632,100.0,31.25
,,,,,,,,,,,,,2.100122608244419,2.0534022450447083,0.034833266166970134,1.818607896566391,100.0,22.5
,,,,,,,,,,,,,2.024013601243496,2.056880533695221,0.03378581837750971,1.6954036764800549,100.0,25.0
,,,,,,,,,,,,,2.012845501303673,1.9181193187832832,0.03721250290982425,1.6992825642228127,100.0,25.0
,,,,,,,,,,,,,2.0279751494526863,2.061207965016365,0.033486807835288346,1.875639371573925,100.0,26.25
,,,,,,,,,,,,,2.008581906557083,2.0469473898410797,0.032447612611576915,1.7626791037619114,100.0,28.75
,,,,,,,,,,,,,2.0948221683502197,1.8883205652236938,0.027939716121181846,1.6517702117562294,100.0,33.75
,,,,,,,,,,,,,2.0069699063897133,2.016881339251995,0.03431813791394234,1.661226525902748,100.0,36.25
,,,,,,,,,,,,,2.2034604102373123,2.2068276032805443,0.03512304660398513,1.8577650748193264,100.0,28.75
,,,,,,,,,,,,,2.2252922765910625,2.0569537356495857,0.03584086161572486,1.7476714998483658,100.0,32.5
,,,,,,,,,,,,,1.9846774637699127,2.1328026950359344,0.03380717651452869,1.8853611797094345,100.0,28.75
,,,,,,,,,,,,,2.131237544119358,1.9962752386927605,0.032823209068737924,1.7084905207157135,100.0,32.5
,,,,,,,,,,,,,2.061296008527279,1.8740301206707954,0.03683180524967611,1.6001638993620872,100.0,32.5
,,,,,,,,,,,,,2.0571954771876335,2.032411403954029,0.03310694801621139,1.8296932764351368,100.0,31.25
,,,,,,,,,,,,,1.9231683313846588,2.030034475028515,0.03196056664455682,1.7099561616778374,100.0,33.75
,,,,,,,,,,,,,2.303195759654045,2.067367158830166,0.03923692100215703,1.9443464502692223,100.0,18.75
,,,,,,,,,,,,,2.096654288470745,1.8859082907438278,0.03293008985929191,1.698622539639473,100.0,30.0
,,,,,,,,,,,,,2.1492718160152435,1.9034056589007378,0.0349145932123065,1.6670188680291176,100.0,32.5
,,,,,,,,,,,,,1.9016387835144997,1.9411750808358192,0.030701388139277697,1.775602675974369,100.0,28.75
,,,,,,,,,,,,,2.11529428511858,1.922407552599907,0.03405817202292383,1.7514378130435944,100.0,28.75
,,,,,,,,,,,,,1.9581952318549156,2.135839097201824,0.033033704152330756,2.0597489774227142,100.0,22.5
,,,,,,,,,,,,,1.900925423949957,1.9114718958735466,0.03200122120324522,1.687703549861908,100.0,30.0
,,,,,,,,,,,,,1.894597239792347,1.8915652111172676,0.030823891516774893,1.7251249849796295,100.0,33.75
,,,,,,,,,,,,,2.0453176870942116,2.0602866411209106,0.0347313933307305,1.796041339635849,100.0,25.0
,,,,,,,,,,,,,1.9419283047318459,1.8915804773569107,0.03222206316422671,1.6790848411619663,100.0,30.0
,,,,,,,,,,,,,2.1060670763254166,2.0169463455677032,0.03475697082467377,1.7618848234415054,100.0,26.25
,,,,,,,,,,,,,2.0355755388736725,1.763414554297924,0.03107841545715928,1.636895403265953,100.0,30.0
,,,,,,,,,,,,,1.9756220802664757,2.207439325749874,0.03331491257995367,1.9363750964403152,100.0,26.25
,,,,,,,,,,,,,2.0003431364893913,1.983900547027588,0.03159863210748881,1.7143744304776192,100.0,30.0
,,,,,,,,,,,,,1.932762324810028,2.0207285434007645,0.03427557204850018,1.7299776747822762,100.0,35.0
,,,,,,,,,,,,,1.9491710811853409,2.056657113134861,0.03091668081469834,1.8564388826489449,100.0,26.25
,,,,,,,,,,,,,2.0947927236557007,2.029853917658329,0.0363637680420652,1.7361314594745636,100.0,28.75
,,,,,,,,,,,,,1.8619708754122257,1.965496338903904,0.037988097756169736,1.6876122578978539,100.0,30.0
,,,,,,,,,,,,,1.8952695354819298,2.005017526447773,0.030345374951139092,1.75109476223588,100.0,33.75
,,,,,,,,,,,,,1.6845150515437126,2.208906777203083,0.03249361296184361,1.8970171585679054,100.0,18.75
,,,,,,,,,,,,,2.0598421320319176,2.06300500780344,0.03423910168930888,1.7982241660356522,100.0,27.5
,,,,,,,,,,,,,2.2146684527397156,2.0573399141430855,0.033893296611495316,1.770716704428196,100.0,28.75
,,,,,,,,,,,,,1.97734984010458,2.034068524837494,0.03424935194198042,1.8517998456954956,100.0,25.0
,,,,,,,,,,,,,1.909254975616932,2.023712009191513,0.03243302390910685,1.8034157566726208,100.0,25.0
,,,,,,,,,,,,,2.1978800892829895,1.6733950227499008,0.04067026556003839,1.4296595565974712,100.0,42.5
,,,,,,,,,,,,,2.065940707921982,2.0545631647109985,0.033964445698074996,1.895136248320341,100.0,30.0
,,,,,,,,,,,,,1.9683109745383263,2.0087960064411163,0.03393383603543043,1.7589174062013626,100.0,25.0
,,,,,,,,,,,,,2.0056202113628387,1.8345883078873158,0.03204354108311236,1.5895201042294502,100.0,41.25
,,,,,,,,,,,,,2.01125705242157,1.9332092925906181,0.039246253785677254,1.7306673526763916,100.0,25.0
,,,,,,,,,,,,,2.0940690487623215,2.078032560646534,0.03531350032426417,1.8102959245443344,100.0,17.5
,,,,,,,,,,,,,2.0190227180719376,1.9227394685149193,0.032395157031714916,1.6210088655352592,100.0,38.75
,,,,,,,,,,,,,1.956893876194954,1.9201980903744698,0.032962641096673906,1.653811328113079,100.0,32.5
,,,,,,,,,,,,,2.002106886357069,1.9253498315811157,0.03156702208798379,1.6395299807190895,100.0,31.25
,,,,,,,,,,,,,2.0701154097914696,2.0025209337472916,0.03613765281625092,1.7644600719213486,100.0,31.25
,,,,,,,,,,,,,1.9051522389054298,1.960639052093029,0.03337530989665538,1.7030657306313515,100.0,28.75
,,,,,,,,,,,,,1.973161518573761,2.22918738424778,0.03545267030131072,1.9406100660562515,100.0,26.25
,,,,,,,,,,,,,1.967331476509571,1.9109573736786842,0.034705630387179554,1.622087024152279,100.0,33.75
