data_dir,N_way,K_shot,inner_lr,outer_lr,n_steps,meta_steps,task_mb_size,lam,cg_steps,cg_damping,use_gpu,num_tasks,save_dir,lam_lr,lam_min,scalar_lam,taylor_approx,inner_alg,load_agent,load_tasks,train_pre,test_pre,train_post,test_post,train_acc,val_acc
/home/adithi-samudrala/imaml_dev/omniglot/python,5,1,0.01,0.001,32,20000,16,0.0,5,1.0,True,20000,/home/adithi-samudrala/imaml_dev/explicit_results2,0.0,0.0,True,False,gradient,,,2.3301758766174316,2.3047166243195534,0.006549078068928793,1.7732662186026573,100.0,38.75
,,,,,,,,,,,,,,,,,,,,,2.2686712071299553,2.0206392630934715,0.007163572096033022,1.5686323530972004,100.0,32.5
,,,,,,,,,,,,,,,,,,,,,2.2323685064911842,2.09871344268322,0.0071785986656323075,1.7391090765595436,100.0,23.75
,,,,,,,,,,,,,,,,,,,,,2.2367315888404846,2.3236729204654694,0.007637372356839478,1.8967383950948715,100.0,33.75
,,,,,,,,,,,,,,,,,,,,,2.1616868153214455,2.1056309565901756,0.007510499301133677,1.804990105330944,100.0,31.25
,,,,,,,,,,,,,,,,,,,,,1.9602026268839836,2.157656602561474,0.007926270161988214,1.7376589849591255,100.0,30.0
,,,,,,,,,,,,,,,,,,,,,1.9813834726810455,1.9860888570547104,0.0084282997995615,1.638644091784954,100.0,30.0
,,,,,,,,,,,,,,,,,,,,,2.1510687172412872,1.9695536494255066,0.008920252759708092,1.6001675240695477,100.0,31.25
,,,,,,,,,,,,,,,,,,,,,2.0693321377038956,1.9728749170899391,0.008716819458641112,1.6515450961887836,100.0,35.0
,,,,,,,,,,,,,,,,,,,,,2.080724373459816,2.1218347251415253,0.009389713581185788,1.6959512419998646,100.0,37.5
,,,,,,,,,,,,,,,,,,,,,2.1753726676106453,2.19855510443449,0.00974835391389206,1.9018278643488884,100.0,28.75
,,,,,,,,,,,,,,,,,,,,,2.145613946020603,1.9815427288413048,0.009602367121260613,1.7408391274511814,100.0,33.75
,,,,,,,,,,,,,,,,,,,,,2.072239428758621,1.956228844821453,0.009526107693091035,1.5164243057370186,100.0,41.25
,,,,,,,,,,,,,,,,,,,,,2.066012367606163,2.099648766219616,0.010337764106225222,1.7546639330685139,100.0,30.0
,,,,,,,,,,,,,,,,,,,,,1.973375879228115,1.9270677715539932,0.010591693222522736,1.580511812120676,100.0,40.0
,,,,,,,,,,,,,,,,,,,,,1.8543294072151184,1.899928867816925,0.010434865893330425,1.5129649713635445,100.0,42.5
,,,,,,,,,,,,,,,,,,,,,1.8517995476722717,2.0252115204930305,0.011358725721947849,1.7261309251189232,100.0,35.0
,,,,,,,,,,,,,,,,,,,,,1.8361315503716469,1.7936254069209099,0.011130455881357193,1.5492042675614357,100.0,41.25
,,,,,,,,,,,,,,,,,,,,,1.9148636683821678,2.0253163054585457,0.011386260390281677,1.6130375899374485,100.0,31.25
,,,,,,,,,,,,,,,,,,,,,1.9044078215956688,1.902515634894371,0.012263190932571888,1.550043910741806,100.0,40.0
,,,,,,,,,,,,,,,,,,,,,1.9425674229860306,1.8732894212007523,0.012721648381557316,1.491587970405817,100.0,40.0
,,,,,,,,,,,,,,,,,,,,,1.9287680983543396,1.7634208425879478,0.0126578084891662,1.4661493226885796,100.0,41.25
,,,,,,,,,,,,,,,,,,,,,1.8452019095420837,2.0049490109086037,0.0133684987667948,1.5615856647491455,100.0,26.25
,,,,,,,,,,,,,,,,,,,,,1.8703881651163101,1.8917652294039726,0.013206051429733634,1.6421000212430954,100.0,31.25
,,,,,,,,,,,,,,,,,,,,,1.7856601625680923,1.8005207106471062,0.013382252480369061,1.4181787334382534,100.0,41.25
,,,,,,,,,,,,,,,,,,,,,1.8737867251038551,1.8996962271630764,0.015000067243818194,1.530310895293951,100.0,37.5
,,,,,,,,,,,,,,,,,,,,,1.9441126585006714,1.9428174123167992,0.014466513763181865,1.5012650340795517,100.0,43.75
,,,,,,,,,,,,,,,,,,,,,1.8719612285494804,1.827028214931488,0.015525773400440812,1.6069872081279755,100.0,37.5
,,,,,,,,,,,,,,,,,,,,,1.8591964095830917,1.8419303447008133,0.015428808168508112,1.5460691377520561,100.0,30.0
,,,,,,,,,,,,,,,,,,,,,1.8999314978718758,1.8933901712298393,0.015756705543026328,1.5614782460033894,100.0,32.5
,,,,,,,,,,,,,,,,,,,,,1.9621417596936226,1.94778660684824,0.015524980146437883,1.6414430513978004,100.0,25.0
,,,,,,,,,,,,,,,,,,,,,1.8455638214945793,1.9276007115840912,0.016279059636872262,1.61459069699049,100.0,35.0
,,,,,,,,,,,,,,,,,,,,,1.985556647181511,1.9258027523756027,0.016846769431140274,1.4826512075960636,100.0,42.5
,,,,,,,,,,,,,,,,,,,,,1.849861778318882,1.7674282118678093,0.016613399668131024,1.3371712863445282,100.0,51.25
