data_dir,N_way,K_shot,inner_lr,outer_lr,n_steps,meta_steps,task_mb_size,use_gpu,num_tasks,save_dir,method,neumann_steps,train_pre,test_pre,train_post,test_post,train_acc,val_acc
/home/adithi-samudrala/imaml_dev/omniglot/python,5,1,0.01,0.001,5,2000,16,True,20000,/home/adithi-samudrala/imaml_dev/examples/../results/fomaml,fomaml,3,2.3143881484866142,2.379690535366535,0.0335878279292956,1.8442970998585224,100.0,33.75
,,,,,,,,,,,,,2.47312244027853,2.212303504347801,0.03416443942114711,2.0214099138975143,100.0,23.75
,,,,,,,,,,,,,2.2687363252043724,1.9726925939321518,0.039366274257190526,1.6177594736218452,100.0,33.75
,,,,,,,,,,,,,2.1294712126255035,2.0266856513917446,0.03530342550948262,1.6699723601341248,100.0,32.5
,,,,,,,,,,,,,2.214795507490635,2.0944489911198616,0.03738040814641863,1.7369426526129246,100.0,35.0
,,,,,,,,,,,,,2.064073473215103,2.20247732847929,0.03975448734126985,1.8543763048946857,100.0,33.75
,,,,,,,,,,,,,2.2080838829278946,2.1648486852645874,0.043718158500269055,1.7645896673202515,100.0,27.5
,,,,,,,,,,,,,2.0961300507187843,2.1671376153826714,0.046508303144946694,1.7592433542013168,100.0,30.0
,,,,,,,,,,,,,1.9189978539943695,2.0156191140413284,0.04426545579917729,1.6715470850467682,100.0,32.5
,,,,,,,,,,,,,1.9341137632727623,2.105062834918499,0.04985363525338471,1.807324044406414,100.0,26.25
,,,,,,,,,,,,,2.0037874579429626,2.027674190700054,0.05995734524913132,1.702129453420639,100.0,30.0
,,,,,,,,,,,,,1.8181413263082504,1.952553704380989,0.05699254502542317,1.7759525626897812,100.0,31.25
,,,,,,,,,,,,,2.1109647378325462,1.9462947845458984,0.06089161289855838,1.81842140853405,100.0,27.5
,,,,,,,,,,,,,1.7792536094784737,2.0523001328110695,0.05651724059134722,1.6690253019332886,100.0,31.25
,,,,,,,,,,,,,2.0077614188194275,1.8908941373229027,0.06539241271093488,1.621784768998623,100.0,30.0
,,,,,,,,,,,,,1.769168734550476,1.8019061237573624,0.06885484210215509,1.5921152904629707,100.0,33.75
,,,,,,,,,,,,,1.8745552375912666,1.9025554656982422,0.07069785543717444,1.6436637863516808,100.0,30.0
,,,,,,,,,,,,,2.050476908683777,1.8520177975296974,0.07355819479562342,1.573944203555584,100.0,35.0
,,,,,,,,,,,,,1.7781135365366936,1.7705751582980156,0.07824590941891074,1.4591299667954445,100.0,32.5
,,,,,,,,,,,,,1.8057357519865036,1.8841432556509972,0.08169840858317912,1.6034419871866703,100.0,33.75
,,,,,,,,,,,,,1.9242311492562294,1.947898618876934,0.08390588429756463,1.7443949654698372,100.0,20.0
,,,,,,,,,,,,,2.0140182599425316,1.958067573606968,0.08943893201649189,1.7053052969276905,100.0,30.0
,,,,,,,,,,,,,2.014609031379223,1.7900505289435387,0.0937367114238441,1.4957582280039787,100.0,43.75
,,,,,,,,,,,,,1.7674292027950287,1.9199485406279564,0.09437155164778233,1.5812952108681202,100.0,33.75
,,,,,,,,,,,,,1.9124775826931,1.8105962052941322,0.101831812877208,1.5848098136484623,100.0,35.0
,,,,,,,,,,,,,1.8846447989344597,1.6682646200060844,0.10105104884132743,1.4131096825003624,100.0,43.75
,,,,,,,,,,,,,1.7828262075781822,1.9501803666353226,0.1001878073439002,1.7287812381982803,100.0,25.0
,,,,,,,,,,,,,1.8015688881278038,1.734103873372078,0.1071798070333898,1.4638832993805408,100.0,38.75
,,,,,,,,,,,,,1.8580191805958748,1.8300482109189034,0.11620902549475431,1.62911107391119,100.0,36.25
,,,,,,,,,,,,,1.9321106746792793,1.8490794226527214,0.12374176643788815,1.5406314805150032,100.0,36.25
,,,,,,,,,,,,,1.8304903358221054,1.8279191255569458,0.11974743381142616,1.571373090147972,100.0,32.5
,,,,,,,,,,,,,1.8364852517843246,1.9522860497236252,0.11564343795180321,1.6784597411751747,100.0,32.5
,,,,,,,,,,,,,1.8807533159852028,1.847266249358654,0.12871147319674492,1.581012036651373,100.0,35.0
,,,,,,,,,,,,,1.9605733528733253,1.8605383038520813,0.13587170979008079,1.527580350637436,100.0,42.5
,,,,,,,,,,,,,1.8524505123496056,1.7827815115451813,0.14844607934355736,1.600432574748993,100.0,30.0
,,,,,,,,,,,,,1.6755326949059963,1.838962197303772,0.13316995883360505,1.5044806450605392,100.0,37.5
,,,,,,,,,,,,,1.9143714979290962,1.6543662026524544,0.1416498152539134,1.3913420401513577,100.0,51.25
,,,,,,,,,,,,,1.872707761824131,1.8170513212680817,0.16768461745232344,1.5662771910429,100.0,33.75
,,,,,,,,,,,,,1.7675946801900864,1.8055569604039192,0.1484747971408069,1.4859190955758095,100.0,32.5
,,,,,,,,,,,,,1.7681017890572548,1.7453800961375237,0.15681660547852516,1.446448776870966,100.0,43.75
,,,,,,,,,,,,,1.9743611514568329,1.8303152173757553,0.17033425765112042,1.6335417181253433,100.0,26.25
,,,,,,,,,,,,,1.6754282489418983,1.727905884385109,0.1563984747044742,1.5644201040267944,100.0,31.25
,,,,,,,,,,,,,1.7391834408044815,1.7587607204914093,0.17321501160040498,1.423980001360178,100.0,42.5
,,,,,,,,,,,,,1.730263315141201,2.0146220102906227,0.17383453762158751,1.7298757135868073,100.0,26.25
,,,,,,,,,,,,,1.8259606808423996,1.716559998691082,0.17061699461191893,1.4465149752795696,100.0,41.25
,,,,,,,,,,,,,1.7130101397633553,1.8496056273579597,0.1829156158491969,1.5786216780543327,100.0,31.25
,,,,,,,,,,,,,1.7301497906446457,1.7541095465421677,0.182854856364429,1.4567331299185753,100.0,32.5
,,,,,,,,,,,,,1.7972892671823502,1.7233516499400139,0.19391653314232826,1.5005159601569176,100.0,35.0
,,,,,,,,,,,,,1.8574885800480843,1.869290515780449,0.201847436837852,1.5687703862786293,100.0,38.75
,,,,,,,,,,,,,1.7587391585111618,1.825299620628357,0.20886600017547607,1.4835986196994781,100.0,35.0
,,,,,,,,,,,,,1.8314543291926384,1.690312184393406,0.21660039946436882,1.4659778028726578,100.0,37.5
,,,,,,,,,,,,,1.6915781497955322,1.7169720977544785,0.21355972904711962,1.437527783215046,100.0,38.75
