data_dir,N_way,K_shot,inner_lr,outer_lr,n_steps,meta_steps,task_mb_size,use_gpu,num_tasks,save_dir,method,neumann_steps,train_pre,test_pre,train_post,test_post,train_acc,val_acc
/home/adithi-samudrala/imaml_dev/omniglot/python,5,1,0.01,0.001,5,2000,16,True,20000,/home/adithi-samudrala/imaml_dev/examples/../results/neumann,neumann,3,2.3143881484866142,2.379690535366535,0.03358783293515444,1.8442973084747791,100.0,33.75
,,,,,,,,,,,,,2.4742318093776703,2.212611272931099,0.03413476713467389,2.026464454829693,100.0,25.0
,,,,,,,,,,,,,2.2634022310376167,1.963537447154522,0.03929071337915957,1.6114886291325092,100.0,32.5
,,,,,,,,,,,,,2.1301325410604477,2.021970111876726,0.03527203353587538,1.6583722978830338,100.0,32.5
,,,,,,,,,,,,,2.2002951577305794,2.0876491516828537,0.03759928129147738,1.7487953379750252,100.0,31.25
,,,,,,,,,,,,,2.051768019795418,2.1935160234570503,0.03952234436292201,1.8574952334165573,100.0,32.5
,,,,,,,,,,,,,2.201277658343315,2.1510308012366295,0.043470832984894514,1.7725677192211151,100.0,28.75
,,,,,,,,,,,,,2.1002283543348312,2.170570470392704,0.046829701168462634,1.7445765435695648,100.0,30.0
,,,,,,,,,,,,,1.914609432220459,2.01653078943491,0.04383116401731968,1.682887066155672,100.0,28.75
,,,,,,,,,,,,,1.948129154741764,2.113218732178211,0.05034493678249419,1.8257252797484398,100.0,22.5
,,,,,,,,,,,,,2.0104897767305374,1.9974320232868195,0.059560453752055764,1.6647329032421112,100.0,28.75
,,,,,,,,,,,,,1.8229330033063889,1.9559997767210007,0.057028996758162975,1.7748190388083458,100.0,32.5
,,,,,,,,,,,,,2.125223360955715,1.970588080585003,0.06301878020167351,1.811042495071888,100.0,22.5
,,,,,,,,,,,,,1.7711883708834648,2.040870890021324,0.05695516476407647,1.6535455211997032,100.0,25.0
,,,,,,,,,,,,,1.9882963001728058,1.8940025568008423,0.06610747054219246,1.602511215955019,100.0,31.25
,,,,,,,,,,,,,1.778050310909748,1.8077807873487473,0.07006262359209359,1.5736396089196205,100.0,36.25
,,,,,,,,,,,,,1.859896332025528,1.836328350007534,0.07137387082912028,1.6017821803689003,100.0,30.0
,,,,,,,,,,,,,2.066507153213024,1.8573084026575089,0.0744112515822053,1.6030649989843369,100.0,35.0
,,,,,,,,,,,,,1.7733635753393173,1.7703790590167046,0.08102615573443472,1.4815072901546955,100.0,38.75
,,,,,,,,,,,,,1.8170941695570946,1.866447001695633,0.08352161711081862,1.6017312929034233,100.0,33.75
,,,,,,,,,,,,,1.9215500950813293,1.9138218313455582,0.08526302129030228,1.6773413717746735,100.0,25.0
,,,,,,,,,,,,,2.019027106463909,1.9723669290542603,0.08940790686756372,1.7076756209135056,100.0,26.25
,,,,,,,,,,,,,1.991372212767601,1.7779649943113327,0.09432539436966181,1.4847145080566406,100.0,41.25
,,,,,,,,,,,,,1.7754841968417168,1.8558382615447044,0.09528213459998369,1.5364824049174786,100.0,36.25
,,,,,,,,,,,,,1.9229666963219643,1.854958213865757,0.10366410575807095,1.6102814078330994,100.0,35.0
,,,,,,,,,,,,,1.8600646033883095,1.6578012332320213,0.10275847837328911,1.3898821659386158,100.0,42.5
,,,,,,,,,,,,,1.781680777668953,1.8959438130259514,0.1025390150025487,1.6730582490563393,100.0,23.75
,,,,,,,,,,,,,1.8057225868105888,1.7467533126473427,0.10854347050189972,1.4788651838898659,100.0,33.75
,,,,,,,,,,,,,1.8928793594241142,1.856776773929596,0.11790536483749747,1.6331304237246513,100.0,26.25
,,,,,,,,,,,,,1.9096643775701523,1.8104921653866768,0.1274473280645907,1.550097607076168,100.0,37.5
,,,,,,,,,,,,,1.9189317747950554,1.8921959921717644,0.12189519125968218,1.641859956085682,100.0,35.0
,,,,,,,,,,,,,1.891944408416748,1.876098159700632,0.12052432494238019,1.623029563575983,100.0,26.25
,,,,,,,,,,,,,1.8956706449389458,1.8230472579598427,0.13424318190664053,1.5375260561704636,100.0,37.5
,,,,,,,,,,,,,1.9889046251773834,1.8599428087472916,0.13585088774561882,1.5205511003732681,100.0,41.25
,,,,,,,,,,,,,1.8253667429089546,1.730013020336628,0.15098480880260468,1.544415257871151,100.0,37.5
,,,,,,,,,,,,,1.6871723495423794,1.8401337042450905,0.13564870599657297,1.5292381793260574,100.0,32.5
,,,,,,,,,,,,,1.9127772003412247,1.702981822192669,0.14701465610414743,1.419538475573063,100.0,41.25
,,,,,,,,,,,,,1.8980568200349808,1.7505051866173744,0.16822937596589327,1.490295760333538,100.0,43.75
,,,,,,,,,,,,,1.7550741210579872,1.749009408056736,0.15161548275500536,1.4469883665442467,100.0,36.25
,,,,,,,,,,,,,1.7667313665151596,1.7638048976659775,0.16035987995564938,1.4540878869593143,100.0,41.25
,,,,,,,,,,,,,1.958581916987896,1.8281745240092278,0.16874556988477707,1.6439973711967468,100.0,27.5
,,,,,,,,,,,,,1.689367264509201,1.7291344180703163,0.15322142466902733,1.549867756664753,100.0,37.5
,,,,,,,,,,,,,1.7489943355321884,1.7286764159798622,0.17502331361174583,1.3991738595068455,100.0,42.5
,,,,,,,,,,,,,1.728827066719532,2.009262315928936,0.17551024490967393,1.7241676449775696,100.0,27.5
,,,,,,,,,,,,,1.8304023891687393,1.744526393711567,0.17281275615096092,1.451977327466011,100.0,40.0
,,,,,,,,,,,,,1.6706898137927055,1.782997988164425,0.18367417808622122,1.520828053355217,100.0,38.75
,,,,,,,,,,,,,1.8053800761699677,1.7352438867092133,0.19123082794249058,1.4429019838571548,100.0,33.75
,,,,,,,,,,,,,1.8556983545422554,1.7291735485196114,0.19119893293827772,1.5087303221225739,100.0,35.0
,,,,,,,,,,,,,1.8828367367386818,1.9153758361935616,0.2089325776323676,1.629438042640686,100.0,35.0
,,,,,,,,,,,,,1.7637881115078926,1.7742698192596436,0.20448268484324217,1.4387553296983242,100.0,40.0
,,,,,,,,,,,,,1.776122398674488,1.7277712374925613,0.21796989534050226,1.4941630437970161,100.0,32.5
,,,,,,,,,,,,,1.7021779790520668,1.7225446701049805,0.2203679047524929,1.4234389588236809,100.0,37.5
,,,,,,,,,,,,,1.8386770635843277,1.7687752097845078,0.21568680368363857,1.529478207230568,100.0,38.75
,,,,,,,,,,,,,1.7613183110952377,1.796685129404068,0.1905394122004509,1.511071354150772,100.0,27.5
,,,,,,,,,,,,,1.6856977120041847,1.6171834096312523,0.22872608061879873,1.285037748515606,100.0,45.0
,,,,,,,,,,,,,1.780408889055252,1.767024502158165,0.23223520815372467,1.4036726653575897,100.0,42.5
,,,,,,,,,,,,,1.909054845571518,1.9134600088000298,0.24682519864290953,1.5502109825611115,100.0,32.5
,,,,,,,,,,,,,1.7622791975736618,1.7904086410999298,0.2490083910524845,1.4662505239248276,100.0,35.0
,,,,,,,,,,,,,1.8319763243198395,1.8642938360571861,0.23114290926605463,1.5085315257310867,100.0,30.0
,,,,,,,,,,,,,1.7193671986460686,1.7747678756713867,0.24461560510098934,1.435330606997013,100.0,41.25
,,,,,,,,,,,,,1.9235371425747871,1.7657871693372726,0.24870998598635197,1.473524559289217,100.0,45.0
,,,,,,,,,,,,,1.7185718789696693,1.8625577613711357,0.25706685800105333,1.526178039610386,100.0,37.5
,,,,,,,,,,,,,1.757431373000145,1.7567478567361832,0.2784894620999694,1.4939146265387535,100.0,38.75
,,,,,,,,,,,,,1.7199408635497093,1.7391556054353714,0.25018294621258974,1.458538468927145,100.0,37.5
,,,,,,,,,,,,,1.8537796288728714,1.6150090172886848,0.2808920508250594,1.2923890203237534,100.0,47.5
,,,,,,,,,,,,,1.6801040023565292,1.7979873940348625,0.25819516833871603,1.5865059420466423,100.0,30.0
,,,,,,,,,,,,,1.7805412784218788,1.724418744444847,0.26342389918863773,1.4002936594188213,100.0,46.25
,,,,,,,,,,,,,1.7814817801117897,1.8224261328577995,0.2522005597129464,1.5695206820964813,100.0,35.0
,,,,,,,,,,,,,1.7188198193907738,1.6994986534118652,0.2596684191375971,1.3878658786416054,100.0,47.5
,,,,,,,,,,,,,1.800940714776516,1.834165945649147,0.26493812073022127,1.500374510884285,100.0,37.5
,,,,,,,,,,,,,1.736508160829544,1.780354730784893,0.3138408027589321,1.4492460489273071,100.0,46.25
,,,,,,,,,,,,,1.84305240213871,1.6730828285217285,0.2762765819206834,1.3635340966284275,100.0,35.0
,,,,,,,,,,,,,1.8102739304304123,1.687577024102211,0.28782863821834326,1.385197602212429,100.0,46.25
,,,,,,,,,,,,,1.6962087154388428,1.7578368112444878,0.27427003625780344,1.5212672874331474,100.0,30.0
,,,,,,,,,,,,,1.6779311820864677,1.7671391516923904,0.27639243472367525,1.472195252776146,100.0,37.5
,,,,,,,,,,,,,1.710547260940075,1.7641808241605759,0.27725300192832947,1.5004174821078777,100.0,36.25
,,,,,,,,,,,,,1.7435137555003166,1.6783404126763344,0.31596721336245537,1.328272346407175,100.0,48.75
