data_dir,N_way,K_shot,inner_lr,outer_lr,n_steps,meta_steps,task_mb_size,lam,cg_steps,cg_damping,use_gpu,num_tasks,save_dir,lam_lr,lam_min,scalar_lam,taylor_approx,inner_alg,load_agent,load_tasks,train_pre,test_pre,train_post,test_post,train_acc,val_acc
/home/adithi-samudrala/imaml_dev/omniglot/python,5,1,0.1,0.001,16,500,32,2.0,5,1.0,True,5000,5_way_1_shot_exp1,0.0,0.0,True,False,gradient,,./task_defs/Omniglot_5_way_1_shot.pickle,2.3960121236741543,2.364738181233406,0.0015443617667187937,1.6634388454258442,100.0,42.5
,,,,,,,,,,,,,,,,,,,,,2.5482217743992805,2.4127425141632557,0.0016558907482249197,1.7389625692740083,100.0,43.75
,,,,,,,,,,,,,,,,,,,,,2.4237209297716618,2.397027127444744,0.001708418429188896,1.6974651478230953,100.0,40.0
,,,,,,,,,,,,,,,,,,,,,2.6790619678795338,2.7113524712622166,0.0017422830715076998,1.5353955337777734,100.0,48.125
,,,,,,,,,,,,,,,,,,,,,2.748472262173891,2.7963397912681103,0.0017671657205937663,1.8664744794368744,100.0,33.75
,,,,,,,,,,,,,,,,,,,,,3.103641517460346,2.9957413524389267,0.00197762597235851,1.7050343677401543,100.0,36.875
,,,,,,,,,,,,,,,,,,,,,3.077884681522846,3.119245007634163,0.0022199952545634005,1.6434925878420472,100.0,49.375
,,,,,,,,,,,,,,,,,,,,,3.5553289279341698,3.4328719452023506,0.002164988916774746,1.4740509083494544,100.0,50.625
,,,,,,,,,,,,,,,,,,,,,3.6766222342848778,3.8804986253380775,0.002366466032981407,1.7189685832709074,100.0,37.5
,,,,,,,,,,,,,,,,,,,,,4.2870714366436005,4.274044245481491,0.0025025184477271978,1.5153779294341803,100.0,45.0
,,,,,,,,,,,,,,,,,,,,,4.708605907857418,4.806896165013313,0.00276772982761031,1.41094986256212,100.0,44.375
,,,,,,,,,,,,,,,,,,,,,5.225929833948612,5.18130898475647,0.0029523594748752657,1.5398420561105013,100.0,50.625
,,,,,,,,,,,,,,,,,,,,,5.758854657411575,5.787476882338524,0.0026902224744844716,1.453851841390133,100.0,43.125
,,,,,,,,,,,,,,,,,,,,,6.181059494614601,6.0924812108278275,0.0027280022368358914,1.2992460634559393,100.0,49.375
,,,,,,,,,,,,,,,,,,,,,6.283468142151833,6.495883405208588,0.002600560837890953,1.304857723414898,100.0,56.25
,,,,,,,,,,,,,,,,,,,,,6.670856595039368,6.957147151231766,0.002858805422874866,1.3656715005636215,100.0,54.375
,,,,,,,,,,,,,,,,,,,,,7.2723043113946915,7.070233389735222,0.0034090667686541565,1.313065686263144,100.0,50.0
,,,,,,,,,,,,,,,,,,,,,7.19011427462101,7.278760209679604,0.0028460754256229848,1.3205843549221754,100.0,49.375
,,,,,,,,,,,,,,,,,,,,,7.3474904000759125,7.393718779087067,0.0031131349824136123,1.3006333950906992,100.0,51.875
,,,,,,,,,,,,,,,,,,,,,7.321915850043297,7.242240890860558,0.0031962307693902403,1.223891045898199,100.0,55.0
,,,,,,,,,,,,,,,,,,,,,7.355762705206871,7.416525959968567,0.003268977132393047,1.3616296695545316,100.0,48.75
,,,,,,,,,,,,,,,,,,,,,7.372169449925423,7.359120085835457,0.003063053201913135,1.346557980403304,100.0,50.0
,,,,,,,,,,,,,,,,,,,,,7.193567141890526,7.280931159853935,0.0034205644187750295,1.4443607199937105,100.0,42.5
,,,,,,,,,,,,,,,,,,,,,7.1087013483047485,7.096110090613365,0.003550883469870314,1.37246735394001,100.0,50.0
,,,,,,,,,,,,,,,,,,,,,6.852727383375168,7.072385847568512,0.00338683242443949,1.1754009099677205,100.0,53.125
,,,,,,,,,,,,,,,,,,,,,6.753409191966057,6.732916161417961,0.0036478877373156138,1.1727644577622414,100.0,58.75
,,,,,,,,,,,,,,,,,,,,,6.523969933390617,6.642896234989166,0.003749204595806077,1.0989734968170524,100.0,57.5
,,,,,,,,,,,,,,,,,,,,,6.440570920705795,6.630125656723976,0.0036449220060603693,1.2557179974392056,100.0,53.75
,,,,,,,,,,,,,,,,,,,,,6.22014744579792,6.363345921039581,0.003922196301573422,1.3133435547351837,100.0,50.0
,,,,,,,,,,,,,,,,,,,,,6.101888552308083,6.139205798506737,0.0038927524219616316,1.0137862581759691,100.0,65.0
,,,,,,,,,,,,,,,,,,,,,6.079749777913094,6.150628358125687,0.0038353494746843353,1.260225249454379,100.0,50.0
,,,,,,,,,,,,,,,,,,,,,6.144890129566193,6.01836621761322,0.004079734171682503,1.2258418388664722,100.0,55.625
,,,,,,,,,,,,,,,,,,,,,5.883321285247803,6.0109138786792755,0.004182220349321142,1.1371376989409328,100.0,55.0
,,,,,,,,,,,,,,,,,,,,,6.112594157457352,5.947573512792587,0.0041576571529731154,1.079763119108975,100.0,57.5
,,,,,,,,,,,,,,,,,,,,,6.094663202762604,6.068507984280586,0.004150376051256899,1.0060390448197722,100.0,63.125
,,,,,,,,,,,,,,,,,,,,,5.974846348166466,6.05512036383152,0.00443764244846534,1.2310757972300053,100.0,55.625
,,,,,,,,,,,,,,,,,,,,,6.0374685972929,6.159126475453377,0.004313143392209895,1.2263515926897526,100.0,51.25
